adid,location,addate,title,price,paymentoptions,description,fueltype,kilometers begin,kilometers end,color,transmission,bodytype,enginecapstart,enginecapend
195867811,Nasr City,02-25-2023,BMW850i,4500000,Installments,"جميع انظمه التقسيط بمقدم يبدأ من 20%
01281307673
01002981892",Benzine,10000,19999,Gray,Automatic,,,
195970412,New Cairo - El Tagamoa,02-25-2023,عربية جمرك للبيع لأصحاب الإقامات الخارجية والجنسيات الاخرى,300000,Cash,عربية جمرك للبيع لأصحاب الإقامات الخارجية والجنسيات الاخرى,Benzine,120000,139999,Red,Automatic,Cabriolet,3000,
195971504,Shorouk City,02-25-2023,عربية دبابة للبيع,465000,Cash,عربية دبابة للبيع بحالة كالجديدة,Natural Gas,60000,69999,White,Manual,Van / Bus,3000,
195970929,Obour City,02-25-2023,fiat tipo 2021 فيات تيبو ٢٠٢١,500000,Cash,فيات تيبو موديل ٢٠٢١ اوتوماتيك ١٦٠٠ اول فئه غطاء محرك شاشه تاتش ماشيه ٣٣ الف فابريكه برا و جوا صيانات  منتظمه مسجله بالتوكيل مفهاش اي ملاحظات   تم تغيير تيل فرامل موبار اصلي و فلتر زيت موبار اصلي في صيانه ٣٠ الف,Benzine,30000,39999,Blue- Navy Blue,Automatic,Sedan,1600,
195972341,Madinaty,02-25-2023,كورلا ٢٠٢٢,770000,Cash,"موديل ٢٠٢٢ كمفورت
عداد ٣٥٠٠٠ الف كيلو
مرور القاهره
فرش جلد
مثبت سرعه
اسكرين حمايه
صيانات توكيل بالفواتير
للاستفسار
01067867833",Benzine,30000,39999,Red,Automatic,SUV,1600,
195975123,Al Amiriyyah,02-25-2023,اودي A3 2020 للبيع كاش او تقسيط مباشر مع معرض فتحي موتورز,1100000,Cash,"#فتحي_موتورز 

#الحوت

#البيع_كاش_او_بتسهيلات_بسيطه_مع_المعرض

 #اودي_A3 

الموديل : 2020
ناقل : اوتوماتيك
العداد : 29,000

السياره فبريكا من الداخل والخارج بالكامل 

المعاينة

 الاميريه امام مستشفي الزيتون التخصصي بجوار وحده ترخيص الاميريه خلف مصنع بسكو مصر

#للاستفسار 

ت: 01226455457

ت: 01114498736

ت: 01111553587

ت: 01110021701",Benzine,20000,29999,Black,Automatic,Sedan,,
195974431,Sayeda Zeinab,02-25-2023,سياره للبيع,100000,Cash,عربيه لانوس فابريكة دواخل,Benzine,100000,119999,Silver,Manual,Sedan,1000,1300
195693055,Madinaty,02-25-2023,اوبل جراند لاند ١٨ اعلى فئه بها كل الكماليات  للبيع الفورى حاله ممتازة,688000,Cash,"اوبل جراند لاند ١٨ بصمه بانوراما شاشه كبيره كاميرا خلفيه حساسات ومثبت سرعه وتحكم طارة ويو اس بى والشاشه تدعم اندرويد بلاى وابل بلاى و جنوط ١٨ فابريكه بالكامل برة وجوه  ماعدا حكه صغيرة فى باب خلفي يمين وتم عملها فى التوكيل وتم تغيير معظم اجزاء العفشه مع الصيانات  والبيع للسفر
 للمعاينه رقم التواصل 01017251319 مازن",Benzine,160000,179999,Burgundy,Automatic,SUV,1600,
195977083,New Cairo - El Tagamoa,02-25-2023,خصم 15% فوري من تسلا Y,1900000,Cash,"اغتنم الفرصه واحصل علي خصم 15% من تسلا

استورد عربيتك بنفسك
مع غندور اوتو
زيرو جمارك
استلام بعد 60 يوم

كلمنا لمزيد من التفاصيل

01102005922
01066600570
01281743024
01120993888
01018721188
01033211066
01015998071
01092492111
01092467222









نستورد السيارات  الاوروبيه بنزين/هايبرد/كهربا الى مصر زيرو جمارك حسب الطلب. 

زورو موقعنا
www. Ghandourauto. com 

نقوم باستخراج شهادة اليورو وان وتصدير السيارة من اوروبا مع مراعاة جميع اجراءات الشحن والتخليص والتأمين حتى تسليم السيارة من مكتبنا 279 ش. التسعين الجنوبي التجمع الخامس.",Electric,0,9999,Black,Automatic,Other,0,800
195975101,Obour City,02-25-2023,MG 5  2021,470000,Cash,السياره فابريكه بره وجوه كامله بصمه لاكشيرى اعلى فئه فتحه سقف جنوط فرامل abs ايرباج تحكم طاره مثبت سرعه مرايات ضم حساسات خلفيه كاميرا  360,Benzine,50000,59999,White,Automatic,Sedan,1400,1500
195876673,Nasr City,02-25-2023,مرسيدس  c180 بحاله الزيرو وارد المانيا حاله نادره,650000,Cash,"مرسيدس  c180 بحاله الزيرو وارد المانيا بدون حظر  لون اسود زنون  ٨ايرباك ابنوس صيانات مراكز معتمده طبقه نانو  حاله نادره
المعاينه مدينه نصر مرور القوات المسلحه
عداد ١٤٠الف
مطلوب ٦٥٠ الف
  
يوجد تفاوض بسيط",Benzine,140000,159999,Black,Automatic,Sedan,1600,
195877662,New Cairo - El Tagamoa,02-25-2023,عربيه بيجو ٢٠٠٨ فابريكه بالكامل  للبيع,600000,Cash,حاله الزيرو ٤٨٠٠٠ الف كيلو صيانه الوكيل بالكامل,Benzine,40000,49999,Gray,Automatic,Hatchback,1400,1500
195876115,Nasr City,02-25-2023,متسوبيشي لانسر شارك ٢٠١٦ اعلى  فئه مفتاح فتحه سقف,405000,Cash,بره وجوه ماعدا رفرف واكصدام خلفي رخصه سنه ونص صالون بحاله الزيرو فرش جلد وشاشه اندرويد وكاميرا كاوتش وبطاريه بحاله الفبريكه المعاينه كامباوند جاردينيا او مدينه نصر النادي الاهلي,Benzine,100000,119999,Burgundy,Automatic,Sedan,1600,
195876331,Nasr City,02-25-2023,هيونداي الينترا ٢٠١٠ كامله هاي لاين فتحه سقف,300000,Cash,العربيه رشه ماعدا السقف دواخل فبريكا رخصه سنه مرور مدينه نصر صالون بحاله ممتازه كاوتش وبطاريه جديد المعاينه مدينه نصر,Benzine,160000,179999,Gold,Automatic,Sedan,1600,
195847363,Nasr City,02-25-2023,هيونداي توسان ٢٠١٩ اعلي فئة  بمقدم ١٦٥٠٠٠,850000,Installments,"هيونداي توسان ٢٠١٩ عداد ٩٠٠٠٠ كم فابريكه بالكامل من الداخل والخارج اعلي فئة صيانات منتظمة بالتوكيل 
للاستعلام: ٠١١١٣٣٣٤٥٧٧ _ ٠١١١٥٧٦٦٦٧١",Benzine,80000,89999,Burgundy,Automatic,,1600,
195948024,Mokattam,02-25-2023,بيجوا 508,1100000,Cash,"السياره فبريكا بالكامل 
ابيض لؤلؤي
جميع الصيانات في التوكيل 
active 2021 
فرش كراسي gt احمر 
نانو سيرميك ضمان ٣ سنوات
انوار ليد محيطيه 64 لون 
ماشيه 44000 km 
ويوجد اكسسوارات خارجيه بالسياره 
رخصه سنه",Benzine,40000,49999,White,Automatic,Sedan,1600,
195847284,Madinaty,02-25-2023,"Ford Edge 2011 ""perfect condition like new """,1000000,Cash,"فورد ايدج ٢٠١١ 
اسود فرش بيج 
جميع الكماليات 
كراسى كهرباء 
كراسى جلد اصلى 
شنطه كهرباء 
شاشه تاتش اصلى 
 انوار داخليه 
سقف بانوراما 
زينون 
مثبت سرعه 
رخصه سنه مرور مصر الجديد
فاميه مثبت على الرخصه  
عداد ١٦٤. ٠٠٠ كم 
جميع الصيانات فى التوكيل من الزيرو 
جميع قطع الغيار متاح فى التوكيل 
لا تحتاج جنيه واحد مصروف 
فابريكه بالكامل فيما عدا الاكصدامين 
والمعاينه خير دليل 
المعاينه فى التجمع او مدينتى
تليفون رقم :01288882923",Benzine,160000,179999,Black,Automatic,SUV,3000,
195948958,Heliopolis,02-25-2023,Alfa Romeo veloce,1300000,Cash,"#Diamond_automotive
#thebest_or_nothing 

Alfa Romeo giulietta Veloce

2020

6000km

السيارة فبريكة بالكامل كالزيرو

240 horsepower, 6-speed gearbox, acceleration from 0 to 100 in 6 seconds, carbon fiber mirrors, carbon fiber lanterns, double panorama roof, premium brakes, red calipers, carbon fiber ocher sills, leather upholstery x Alcantara, front and rear sensors, 340-liter bag, Bose sound system, chrome thresholds, carbon fiber lock screen  7 inches, air conditioning, touch shifts, sports chairs",Benzine,0,9999,Blue- Navy Blue,Automatic,Hatchback,1800,2000
195942403,Downtown Cairo,02-25-2023,شراء سيارات حوادث باعلاء سعر,200000,Cash,متخصصون فى شراء جميع انواع العربيات الحوادث باعلا سعر للأستفسار 01145036221,Benzine,180000,199999,Black,Automatic,,1400,1500
195978586,Nasr City,02-25-2023,opel grand land High line 2021,915000,Installments,"opel grand land 2021 Haigh line 
 جميع الكماليات شنطه كهرباء وبانوراما وبصمه  السياره بفضل الله بحالة ممتازه فابريكا بالكامل بدون اي رش او خبطات نهائي أول مالك من الزيرو صيانات كامله حتي اليوم بالتوكيل بالفواتير عداد العربيه عالي شوي لكن كلو سفر ومعايا ٩ صيانات ف التوكيل ب ٤٥ الف جنيه العربيه مش محتاجه جنيه واحد مصاريف رخصه ساريه سنه ونص بأسمي أول مالك موجود جميع مشتملات السياره المفتاح الاسبير لم يستخدم الاستبن لم يستخدم موجود كتالوجات وورق الضمان ودفاتر الصيانه 
المعاينه مدينة نصر
(((( يوجد جميع أنظمة التقسيط  )))))",Benzine,90000,99999,Silver,Automatic,SUV,1600,
195950864,Hadayek al-Kobba,02-25-2023,مرسيدس c180 mercedes  2009,630000,Cash,رشه حزام صيانات منتظمه بالكامل موديل ٢٠١٠,Benzine,180000,199999,White,Automatic,Sedan,1600,
195950208,New Cairo - El Tagamoa,02-25-2023,Mercedes c180 avantgarde 2015 fabric فابريكا,1200000,Cash,"Mercedes c180 avantgarde 2015
grey fabric  فابريكا ماعدا اكصدامين و جزء بسيط في الرفرف////فتحه سقف
km:180,000
perfect condition
price:1,200,000
بيع فقط",Benzine,160000,179999,Gray,Automatic,Sedan,1600,
195977607,Nasr City,02-25-2023,MG HS 2021 luxury Blake interior,775000,Installments,"MG HS 2021 Luxury
 العربيه فابريكا بالكامل بحاله ممتازه بفضل الله 
صيانات داخل التوكيل اخر صيانة ٣٠ الف 
العربيه رخصه ساريه سنه ونص مرور الوايلي 
كل شئ بالسياره يعمل بكفائه عاليه 
Abs Ebd Esp Cbc Tcs Vdc Ha2 Hhc Bdw
 Arp Hdc
مانع سرقه مراقبة نقط عمياء تحذير فتح الابواب حذير مغادرة المسار تحذير من السيارات العابرة من الخلف 6 ايرباج مرايات تعتيم ذاتي نقط تثبيت مقاعد اطفال اضواء LED بالكامل مصابيح شبورة خلفي وامامي مرايات ضم كهرباء سخانات بالمرايا مثبت سرعة نظام الدخول الذكي 5 انماط قيادة
زر الـ SUPER SPORT دواسات معدنية مقاعد جلد رياضية طارة جلد مالتي فانكشن سخانات بالمقاعد
اضواء داخلية فتح الحقيبة كهربيا وبزر من الداخل (شنطة كهربا) سينسور خلفي كاميرا خلفية مخارج عادم مزدوج 2 شكمان شكل رياضي جنوط سبورت 18 انش تكيف دول زون تنقية الهواء داخل السيارة
مخارج تكيف خلفية تلاجة بمسند اليد الامامي
ومسند خلفي بحامل اكواب ومساحة تخزين شيفتات سرعة بالطارة لوحة عدادات 12.3 بوصة
شاشة عرض 10.1 بوصة تاتش 6 سماعات
ابل كار بلاي اندرويد اوتو 4 مخارج USB
كراسي كهرباء 6 حركات بانوراما هي الأكبر في فئتها 
المعاينه مدينة نصر الحي السابع 
( متاح جميع أنظمة التقسيط )",Benzine,30000,39999,Black,Automatic,SUV,1400,1500
195950915,Hadayek al-Kobba,02-25-2023,chery tiggo شيرى تيجو 2021,418000,Cash,صيانات منتظمه جميع الكماليات لا تحتاج اي مصروف نهائي,Benzine,60000,69999,Gray,Automatic,SUV,1600,
195953022,Garden City,02-25-2023,cla180 2021 مرسيدس,1600000,Cash,فبريكة ميموري بانورما ٢٤ الف كيلو متر,Benzine,10000,19999,White,Automatic,Sedan,1400,1500
195956117,Maadi,02-25-2023,مازدا 3 2015- فبريكا دواخل رشة اجزاء بسيطة- صيانات منتظمة - شاشة اندرو,460000,Cash,مازدا 3 2015- فبريكا دواخل رشة اجزاء بسيطة- صيانات منتظمة - شاشة اندرويد بكاميرا خلفية - فرش جلد - جنط 17 مازدا اصلي - 196000 كيلو - بنزين 95 من الزيرو - رخصة سنتين,Benzine,180000,199999,Gray,Automatic,Sedan,1600,
195956543,Zawya al-Hamra,02-25-2023,اسكودا تانى فئه,570000,Exchange,السياره فبريكه بالكامل ما عده رفرف و اقصدام امامى ولا تحتاج اى مصاريف وجميع الصيانات معمول فى مراكز معتمده والمعينات خير دلايل وقابل للبدل  شرط الحاله والسعر قابل للتفاوض بعد المعينا 01000345883,Benzine,180000,199999,Gray,Automatic,Sedan,1800,2000
195954503,Masr al-Kadema,02-25-2023,مرسيدس عيون e240 بحاله الزيرو,400000,Cash,"مرسيدس e240 عيون 
موديل ٢٠٠٢ 
رشه كامل ما عدا السقف للنظافه فقط 
رخصه منتهيه مرور عين الصيره ورثه
كامله توب لين ٤ زجاج كهرباء ستاره خلفيه كهرباء كراسي كهرباء تكييف جديد بحاله الزيرو طاره ملتي بصمه باب فتحه سقف 
ماشيه ٢١٣ الف كيلو 
بطاريه و كاوتش جديد و فوانيس 
مرايات كهرباء 
المطلوب ٤٠٠ الف نهائي للجادين فقط",Benzine,10000,19999,Black,Automatic,Sedan,1800,2000
194911230,New Cairo - El Tagamoa,02-25-2023,Seat Ateca 2018 Style Plus,870000,Exchange,"Seat Ateca 2018 Style Plus
Mileage 136,000km 90% made on High ways Roads(increasing by daily use)
New Transmission under warranty at 75,000
New radiator, new AC condenser, new starter, and new mechatronic unit from Kayan because of raod work accident, and just changed new clutches set at 136,000

Factory paint except for a small area by the left rear wheel because of a deep scratch (photos available for before)

the car is in a perfect mechanical condition and very good almost perfect visual condition

The price is final and the only discussion I am ready to get in is exchange , thank you for understanding",Benzine,120000,139999,White,Automatic,SUV,1400,1500
195957368,Nasr City,02-25-2023,سنترا ٢٠٢١ سبورت,650000,Cash,نيسان سنترا ٢٠٢١ اعلى فئه سبورت عداد ٣ الاف كم زيروووو,Benzine,0,9999,Gray,Automatic,Sedan,1600,
195957100,Sayeda Zeinab,02-25-2023,رينو ميجان فابريكة بالكامل ٢١,570000,Cash,"فابريكة بالكامل بالكتلوجات ومفتاح الاسبير والاستبن منزلش ع الأرض رخصه سنه موديل ٢١
العربيه حالتها كسر زيرو",Benzine,40000,49999,White,Automatic,Sedan,1600,
195959182,Nasr City,02-25-2023,مرسيدس E300,910000,Cash,مرسيدس E300 موديل ٢٠١٠  افنجارد فرش جلد سخانات كراسي  مساج كراسي  تحكم طاره كامل فتحة سقف كهرباء ستائر جانبيه وخلفيه  جنوط ١٧,Benzine,200000,,Burgundy,Automatic,Sedan,2200,2800
195941379,New Cairo - El Tagamoa,02-25-2023,FIAT 500c Riva edition one of one in egypt,660000,Cash,"Fantastic opportunity to own one of these amazing Fiat 500 Riva Editions. 
Designed in partnership with the world renowned Luxury Riva Yachts it has outstanding specification for a little Fiat 500!
Smart White Leather Trim
Varnished Yacht Wood Trim throughout
Sat Nav
Bluetooth
DAB
Air Con Climate Control
Full Glass Roof
Limited Edition Metallic Sera Blue Paint
16"" Limited Edition Wheels (All with Good Tyres)
Front Fog Lamps
City Switchable Steering
The car has just gone through a full service including Cambelt and water pump change and new front brake discs and pads. 
1200cc engine with 5 speed gearbox. 
These are great cars and it certainly turns heads where ever it goes. 
High miles but mainly motorway driving hence price. Drives like a dream still. 
I will put a full MOT on with the sale. Current MOT until December 2022.",Benzine,70000,79999,Blue- Navy Blue,Automatic,Cabriolet,1400,1500
195941442,Heliopolis,02-25-2023,رينو كادجار 2018 الفئه الثالثه,598000,Cash,رينو كادجار 2018 الفئه الثالثه بانوراما فرش جلد فابريقه بالكامل صيانات منتظمه بالكامل من الزيرو بحاله مميزه,Benzine,70000,79999,Silver,Automatic,SUV,1000,1300
195957539,New Cairo - El Tagamoa,02-25-2023,خصم 15% من تسلا لفترة محدودة,1850000,Cash,"خصم 15% من تسلا لفترة محدودة
استورد عربيتك بنفسك
مع غندور اوتو
زيرو جمارك
استلام بعد 60 يوم

كلمنا لمزيد من التفاصيل
01102005922
01066600570
01281743024
01120993888
01018721188
01033211066
01015998071
01092492111
01092467222

نستورد السيارات  الاوروبيه بنزين/هايبرد/كهربا الى مصر زيرو جمارك حسب الطلب. 

زورو موقعنا
www. Ghandourauto. com 

نقوم باستخراج شهادة اليورو وان وتصدير السيارة من اوروبا مع مراعاة جميع اجراءات الشحن والتخليص والتأمين حتى تسليم السيارة من مكتبنا 279 ش. التسعين الجنوبي التجمع الخامس.",Electric,0,9999,White,Automatic,Sedan,0,800
195857862,New Cairo - El Tagamoa,02-25-2023,Mercedes E200 Gci 2012,785000,Cash,"سيارة مرسيديس E200 GCI 2012. . اللون كحلي غامق والفرش بيج فاتح عليها 96,000 كم. . . تم ترخيصها والنمر. . . سيارة معاقين باقي علي الحظر سنتين وثلاثة اشهر",Benzine,90000,99999,White,Automatic,Sedan,1800,2000
195933484,Shorouk City,02-25-2023,A7 2016 sline,1430000,Cash,صيانه توكيل بالكامل  جنط ١٩ ابواب شفط شنطه كهرباء الاتصال للجادين فقط,Benzine,90000,99999,Black,Automatic,,1800,2000
195956087,Nasr City,02-25-2023,اوبترا موديل 2021 فابريكة بالكامل,350000,Cash,"العربية فابريكة بالكامل جوه وبره ماعدا داير رفرف خلفي يمين. رخصه سنه. جميع الصيانات توكيل . 
مكان المعاينة زهراء مدينه نصر مساكن الضباط",Benzine,80000,89999,Blue- Navy Blue,Automatic,,1600,
195919004,Masr al-Kadema,02-25-2023,رينو لوجان اوتوماتيك ٢٠١٣,195000,Cash,رينو لوجان اوتوماتيك ٢٠١٣ فبريكه جوه وبره ورخصه حتى ١١_٢٠٢٣ طاره مالتي كاوتش ١٥. . صيانات كامله بالفواتير ماشيه ٢٠٠ الف كيلو و لاتحتاج الي مصروف خالص. . .,Benzine,180000,199999,Gray,Automatic,Sedan,1600,
195923805,Shorouk City,02-25-2023,باسات 2008 فبريكة,430000,Cash,باسات 2008  1600 فبريكه بالكامل  يوجد بها حكه من الجانب الايمن بباب الجراج فقط،  عداد ٢٠٥ الف قابل للزياده،  نظرا للسكن بالشروق،  تم  عمل صيانة  عفشه كامله،  و موتور بمواعيده،  بها جنوط اودي A8،  زينون و اطي و فوجات و ليد عالي،  كاوتش متغير  من سنه تقريبا،  معاها تيلين امامي و خلفي لم يتم تركيبهم، رخصه سنه و ٨ شهور،  تحتاج الي صيانه   بسيطه دوربه في حدود ٥ آلاف تقريبا، يوجد تفاوض بسيط بعد المعاينه، شكرا للتجار,Benzine,200000,,Brown,Automatic,Sedan,1600,
195927006,Madinaty,02-25-2023,Fiat 500,380000,Cash,Fiat 500 for sale like the new,Benzine,120000,139999,Red,Manual,Coupe,1000,1300
195710158,Nasr City,02-25-2023,لانسر شارك 2016 سعودي اعلي فئة مفتاح,415000,Cash,"لانسر شارك 2016  أعلي سعودي مفتاح  
84.000 Km 
صيانات كاملة ف التوكيل 
بالكتالوجات ومفتاح الاسبير 
تابلوه لونين - فرش بيج 
#فابريكا بالكامل بره وجوه بدون جرام واحد بوهيه 
رخصة سنة مالك اول بدون توكيلات 

المعاينة : مدينة نصر - امام الحديقة الدولية واحيانا اسيوط 

 #للإستعلام :
٠١١٢٣٢٣٢٣٠٤ واتس 
٠١٠٣٠٥٦٧٠٢٢ واتس",Benzine,0,9999,Burgundy,Automatic,Sedan,1600,
195827486,Maadi,02-25-2023,سياره للبيع,325000,Cash,"برتون بريفي ٢٠١٩ فئه الاولي 
راشه برا بالكامل فبريكا دواخل
موتور ١٦٠٠ تربو  
٤٣٠٠٠ كيلو
تم الفحص في نيسيتا لتوفير الوقت تحتاج ٤ فرد كاوتش فقط
للتواصل 01149204372",Benzine,40000,49999,Black,Automatic,Sedan,1600,
195921176,Nasr City,02-25-2023,كيا K3,412000,Cash,دواخل فابريكه صيانه توكيل اول يد من الزيرو,Benzine,100000,119999,Other Color,Automatic,,,
195950098,Nasr City,02-25-2023,فيات تيبو,540000,Cash,"تيبو موديل ٢٠٢١
فابريكة برة وجوة با الكامل ماشية٣٢٠٠٠",Benzine,20000,29999,Silver,Automatic,Sedan,1400,1500
195928284,Nasr City,02-25-2023,ماتريكس 2006 فابريكة,247000,Cash,"العربية فابريكة دواخل وسقف وشنطة إستعمال سفر
لسه راشة بره ماعدا سقف وشنطة . 
مكان المعاينة زهراء مدينه نصر مساكن الضباط
مرور شبرا",Benzine,200000,,Black,Automatic,Hatchback,1600,
195928454,Zahraa Al Maadi,02-25-2023,xv فبريكه بالكامل ٢٠٢١,1000000,Cash,العربيه فبريكه بالكامل صيانتها فى التوكيل وشارى ضمان ذياده ١٠٠٠٠٠كم البيع بعقد مسجل ماشيه 51000km,Benzine,50000,59999,White,Automatic,4X4,1600,
195930163,Marg,02-25-2023,فولكس t4,250000,Cash,فولكس t4 تربو جاز ٤ سلندر نقل العربيه فبريكا كلها بلكامل مش محتاجه اي مصروف  العفشه جديدة و البطاريه و الكاوتش جداد و معمول جميع الصيانات بلكامل  و معدله زجاج كهرباء,Diesel,10000,19999,White,Manual,Pickup,1000,1300
195830585,Heliopolis,02-25-2023,Mercedes E180 AMG line (CNA),2250000,Cash,"Mercedes E180 AMG (The CNA) agency 
including all bells an whistles 
Black with Havana Brown interior 
as good as new (Factory Condition)
مرسيدس E180 AMG وكيل 
فبريكة بحالة المصنع 
جميع الكماليات لاعلي فقي",Benzine,20000,29999,Black,Automatic,Sedan,1600,
195941042,Madinaty,02-25-2023,BMW 520i للبيع,450000,Cash,"Bmw 520i  فابريكه برا وجوا بحاله ممتازه
لا تحتاج إلي مصروف للتواصل/ 01020506664",Benzine,90000,99999,Silver,Automatic,Sedan,2200,2800
195929459,Rehab City,02-25-2023,Toyota Corolla 2018 Used For Sale,600000,Cash,Toyota Corolla Sedan For Sale 2018,Benzine,120000,139999,Gray,Automatic,Sedan,1600,
195831175,New Nozha,02-25-2023,رينو ميجان هاتشباك2017 الفئه الثانيه,468000,Cash,"استيراد الخارج وارد اسبانيا
‎فئه مختلفه غير الموجوده  لانها  مش تركي 
عداد السيارة 105 الف كم",Benzine,100000,119999,Gray,Automatic,Hatchback,1600,
195954351,Maadi,02-25-2023,اسبرانزا A516 2008,110000,Cash,السياره فابريكه دواخل رشه بره معاده السقف رخصة لشهر ٨ ٢٠٢٤,Benzine,200000,,Silver,Manual,Sedan,1600,
195836392,Downtown Cairo,02-25-2023,M G RX5  للبيع,550000,Cash,سياره M G RX5 موديل 2019 ، مالك اول ، عداد 151000 اغلبهم سفر ، جميع الصيانات وكل ما تم بالسياره مسجل علي الكمبيوتر بالتوكيل ، فابريقة بالكامل عدا رفرف وجزء بالباب تم رشه بالتوكيل بسبب حكة موتوسيكل والسياره واقفة ، طقم كاوتش ميشلان جديد من شهر ، كشافات ليد بالضمان لمده عام ، تيل وطنابير جداد ، علبه بيئه وعلبه دركسيون جديده كله بالتوكيل ، صالون وسقف حاله الفابريكة ، لا يوجد بها اي مصروف ربنا يبارك للي هيشتري,Benzine,140000,159999,Red,Automatic,SUV,1400,1500
195899889,Heliopolis,02-25-2023,تويوتا كرولا هاي لاين,725000,Cash,السياره فابريكه بالكامل ماعد رفرف صيانات التوكيل بالكامل عدد ١٢ صيانه بالفواتير رخصة لحد اخر ٢٠٢٤ باسم المالك السيارة كامله بصمه وفتحه سقف وليدات وزينون وحساس امامي وخلفي,Benzine,100000,119999,Burgundy,Automatic,Sedan,1600,
195911964,Gesr Al Suez,02-25-2023,سكودا اوكتافيا A5 ٢٠٠٦ راشه حزام  فبريكه سقف وشنطه وداخل زيرو مانيوال,270000,Cash,فابريكا دواخل راشة حزام,Benzine,0,9999,Blue- Navy Blue,Manual,Sedan,1600,
195899977,Maadi,02-25-2023,بيع ميتسوبيشي باجيرو موديل 2014,1150000,Cash,جيرو موديل 2014 جميع الكماليات فتحه سقف فبريكه بالكامل صيانات منتظمه بحاله الزيرو تماما استعمال راقي جدا,Benzine,120000,139999,White,Automatic,4X4,3000,
195798040,Nasr City,02-25-2023,E200 AMG,3150000,Installments,"E200 AMG
احسن سعر في مصر 
مقدم يبدأ من 20%
للتواصل 01288008177",Benzine,0,9999,Blue- Navy Blue,Automatic,,1800,2000
195901358,Katameya,02-25-2023,BM1 X1 2020,1350000,Cash,عربيه BMW X1 فابريكه بالكامل ٢٠٢٠ بها رخصه ٣ سنين,Benzine,90000,99999,White,Automatic,SUV,,
195900763,Shorouk City,02-25-2023,Chrysler town and country 2006,430000,Cash,Chrysler town and country not negotiable,Benzine,200000,,,Automatic,Van / Bus,3000,
194234091,New Cairo - El Tagamoa,02-25-2023,Mercedes E180 Avant-garde 2019,2000000,Cash,"E180 Avantgarde Model 2019
67,000 Mileage
Black - Beige Interior
All Services are done in Abou Ghali Mercedes Benz
Fabric Condition except front Rear
Protection with Protect Me
New Tyres
Service Done till 60,000km",Benzine,60000,69999,,Automatic,Sedan,1600,
195901929,New Cairo - El Tagamoa,02-25-2023,جوك للبدل برينجيد Juke for exchange by Renegade,380000,Exchange,"نيسان جوك ٢٠١٤ فبريكا ماعدا باب السواق نتيجة احتكاك ،
عداد = ١٠٠ الف قابل للزياده 
تم عمل سرفيس كامل للسيارة
البيع بعقد مسجل، 
فرش جلد المانى للكراسى ، 
فرش جلد للارضيه بالكامل ،
استبن لم يستخدم . 

للبدل بجيب رينجيد ، بالقاهرة",Benzine,100000,119999,Silver,Automatic,Hatchback,1600,
195907310,Nasr City,02-25-2023,نيسان سينترا ٢٠١٧,310000,Cash,"مالك السيارة من الزيرو 
السيارة فابريكا بالكامل دواخل 
راشش فقط حزام من الخارج
سقف وشنطة وكبوت فابريكا 
بصمة 
رخصة سنة 
حالة ممتازة",Benzine,200000,,Gray,Automatic,Sedan,1600,
195901538,New Cairo - El Tagamoa,02-25-2023,نيسان قاشقاي هاي لاين حالة ممتازة,675000,Cash,فبريكة بالكامل لا تحتاج اي مصروف - صيانات كاملة - سقف بانوراما - فرش جلد - عداد ١١٠ الف - رخصة لأخر السنه - المعاينة التجمع,Benzine,100000,119999,White,Automatic,SUV,1000,1300
195900720,Heliopolis,02-25-2023,سيارات,278000,Cash,افيو اوتوماتيك دهان المصنع بالكامل وصيانة الشركة من الزيرو بحاله ممتازه,Benzine,140000,159999,Black,Automatic,Sedan,1400,1500
195907635,Al Amiriyyah,02-25-2023,بي ام دبليو 320 2011 للبيع كاش او تقسيط مباشر مع معرض فتحي موتورز,550000,Cash,"#فتحي_موتورز 

#الحوت

#البيع_كاش_او_بتسهيلات_بسيطه_مع_المعرض

 #BMW 320i

الموديل : 2011
ناقل : اوتوماتيك
العداد : +200,000

#سبورت_i drive 

السياره فبريكا من الداخل والخارج ماعدا اكصدامين ورفرف نظافه فقط 

المعاينة:

 الاميريه امام مستشفي الزيتون التخصصي بجوار وحده ترخيص الاميريه خلف مصنع بسكو مصر

#للاستفسار

ت: 01226455457

ت: 01114498736

ت: 01111553587

ت: 01110021701",Benzine,200000,,Blue- Navy Blue,Automatic,Sedan,,
195907881,New Cairo - El Tagamoa,02-25-2023,Jaguar F-Pace 2021,2400000,Cash,"Jaguar F-Pace S250
Model: 2021
Engine: 2.0 / 4 cylinders turbocharged 
Power: 246 Horsepower 
Milage: 42,000 km 
All fabric and fully protected",Benzine,40000,49999,Silver,Automatic,SUV,1800,2000
193909145,Maadi,02-25-2023,Ibiza F/R Plus 2018,570000,Cash,"سيارة فابريكا بالكامل
موديل ٢٠١٩
F/R Plus 
جميع الصيانات في التوكيل
ماشية ١٠٠ الف بالظبط 
بدون اي مشاكل او خبطات",Benzine,100000,119999,White,Automatic,Hatchback,1600,
